DNI,APE,TEMP_AMB,VEL_VIENTO,SMR,POTENCIA
905.02451,1.887347237,30.564,10.4562,1.087049685,1031.2218,3
974.14216,1.881427697,32.646,6.1503,1.087056827,1073.8354,3
947.30392,1.8782178,19.887,13.373,1.087110937,1145.7413,4
912.5,1.870092851,36.305,9.0382,1.087171341,1043.3748,3
911.76471,1.884699762,34.426,2.4341,1.087219526,1048.2049,3
917.15687,1.874127161,30.328,0.0482,1.087272426,1059.1894,3
951.34804,1.874936978,28.674,0.0482,1.08728501,1065.188,3
929.90196,1.872847258,28.236,1.4809,1.08745622,1058.3324,3
953.43138,1.875868282,28.718,2.9799,1.087466491,1067.2136,3
960.04902,1.873045745,28.225,0.0515,1.087765594,1062.2277,3
915.80883,1.883993984,32.465,6.9507,1.087789945,1115.826,4
950.7353,1.873731019,28.477,3.9424,1.087808706,1063.9416,3
921.20098,1.888693349,31.314,1.6129,1.087844813,1069.3171,3
936.64216,1.875444811,18.451,15.043,1.087855439,1182.1227,3
916.42157,1.886384012,30.778,0.727,1.087927554,1054.2814,3
909.06863,1.881594367,31.112,7.5776,1.087930322,1131.7186,4
909.06863,1.886066327,33.982,3.5925,1.087943374,1049.9188,3
903.67647,1.880159467,25.091,4.0223,1.088039049,1050.8537,4
909.80392,1.892459285,31.325,13.668,1.088046461,1052.178,3
942.03432,1.878766843,26.735,1.8718,1.088145297,1078.8213,4
949.38726,1.877760852,19.947,13.104,1.088194634,1136.3927,4
905.02451,1.877230329,25.803,2.0525,1.088303175,1032.5461,3
921.81373,1.887078384,27.578,1.7711,1.088412016,1042.5179,4
921.20098,1.87839702,32.196,6.4323,1.08896497,1051.7106,3
912.5,1.871288117,35.598,7.2475,1.089055392,1035.896,3
927.20588,1.848991989,16.545,12.474,1.089092857,1179.7077,3
904.41177,1.892791543,31.413,7.4429,1.089117193,1046.1015,3
903.67647,1.892900098,33.867,2.093,1.08912006,1037.7657,3
933.94608,1.879873744,27.534,1.6654,1.089174577,1053.9698,3
927.20588,1.882136782,28.997,5.2842,1.089306907,1057.3197,4
940.68628,1.847755661,16.364,9.5091,1.089313546,1158.3619,4
913.11275,1.888663818,29.687,6.5374,1.089363423,1065.3439,4
910.41667,1.883629334,22.461,16.605,1.089511872,1154.934,4
918.5049,1.887114123,34.212,5.7353,1.089523186,1048.2049,3
909.80392,1.872859007,33.522,11.532,1.089649775,1033.0915,3
903.06373,1.887225898,32.794,3.6111,1.089856621,1025.6905,4
915.80883,1.888027776,30.849,2.0284,1.089904274,1076.5621,3
930.51471,1.890511513,18.84,5.7386,1.089965189,1134.4451,3
929.90196,1.882645485,28.701,0.0465,1.089975386,1058.722,4
927.94118,1.876032832,28.685,2.5638,1.089985984,1051.7106,3
935.90687,1.808765191,18.873,9.6016,1.090347292,1158.3619,3
923.16177,1.865850076,28.164,5.4539,1.090656323,1038.3889,3
927.94118,1.869042924,34.108,7.6181,1.090844863,1052.3338,3
929.28922,1.888455482,34.547,5.8114,1.090888005,1061.8382,3
931.86275,1.886142733,34.481,0.0493,1.090987904,1053.8919,3
924.50981,1.869475093,33.939,9.139,1.091077996,1055.8396,3
937.2549,1.865802247,28.548,5.8191,1.091254771,1050.8537,4
915.80883,1.888918986,29.945,3.2263,1.091300297,1073.6797,4
968.13726,1.880433183,31.605,0.8907,1.091362026,1072.7448,3
904.41177,1.875316137,35.982,4.5336,1.091432833,1038.5447,3
903.06373,1.887905999,32.29,3.7365,1.091463385,1023.5091,4
942.03432,1.880841647,28.066,4.3114,1.091487085,1054.5931,3
952.08334,1.882795456,28.63,2.185,1.091596022,1066.9799,3
945.95588,1.886477994,34.853,4.503,1.091877057,1057.1639,3
905.02451,1.88156032,22.385,11.4384,1.091921733,1198.8721,4
903.06373,1.88439649,28.345,7.4112,1.091963796,1057.8651,4
919.11765,1.889051602,30.547,4.9858,1.092075523,1061.137,3
924.50981,1.891795036,32.032,11.658,1.09222477,1040.025,3
901.10294,1.878530448,27.26,0.8541,1.092363313,1029.6636,3
907.72059,1.888107621,30.986,3.1206,1.092417909,1042.5958,3
910.41667,1.880912042,27.03,1.1059,1.092487632,1035.5065,3
928.55392,1.874654195,30.854,5.7846,1.092490333,1064.0974,3
921.20098,1.88706235,34.366,4.6475,1.092571894,1056.0732,3
919.85294,1.889201152,29.928,1.1415,1.092632292,1065.7334,4
948.65196,1.877624042,29.255,3.454,1.092721816,1062.4615,3
978.18628,1.880606153,32.005,4.9322,1.092730692,1078.4318,3
905.02451,1.883962295,28.548,4.3431,1.092752873,1050.0746,4
911.15196,1.890487146,30.958,5.3527,1.092805743,1030.3648,3
915.80883,1.88369595,25.502,0.0433,1.092925514,1055.2942,4
919.85294,1.888318395,27.288,12.967,1.092990959,1052.2559,3
912.5,1.878652375,26.598,1.6879,1.09314843,1047.1921,3
943.25981,1.883694318,22.259,2.6317,1.093177107,1079.6783,4
916.42157,1.892837074,31.046,13.268,1.09332706,1057.1639,3
919.11765,1.870936688,36.179,7.94,1.093379187,1051.1653,3
912.5,1.882679671,25.228,3.846,1.0935073,1057.943,4
909.06863,1.888616414,23.672,0.0843,1.093617723,1111.2297,4
924.50981,1.878358658,32.629,3.1091,1.093633921,1042.1284,3
924.50981,1.871647636,35.533,13.504,1.093665294,1054.5931,3
953.43138,1.882276702,26.641,1.7234,1.0936877,1085.9107,4
925.85785,1.87778397,20.237,7.9471,1.093768975,1111.7749,3
953.43138,1.876821397,28.926,1.0298,1.093783396,1071.3426,3
951.34804,1.88038172,26.784,5.2114,1.093881384,1077.8866,4
919.11765,1.894101735,33.654,7.8239,1.093969313,1043.6864,3
952.69608,1.889611469,27.885,11.954,1.094020853,1071.5763,4
905.02451,1.875566387,32.963,8.6025,1.094073738,1034.5716,3
940.68628,1.882255009,22.105,3.586,1.094150595,1082.5608,4
926.59314,1.876949378,31.599,2.7762,1.094190796,1060.1243,3
952.08334,1.879962044,26.888,1.3216,1.09420223,1077.5749,4
907.72059,1.888658464,22.703,4.2238,1.094331274,1150.8051,4
923.89706,1.881675641,27.074,2.9706,1.09457644,1075.1599,4
929.90196,1.888821359,34.585,8.395,1.094666935,1058.3324,3
917.15687,1.881626733,31.922,5.8881,1.094797816,1054.2035,4
905.75981,1.880782382,30.788,5.6455,1.094910176,1066.6683,3
955.39216,1.880986261,29.802,0.0537,1.095020424,1070.953,3
913.11275,1.89238425,31.161,12.704,1.095048701,1063.1625,3
932.59804,1.888619077,27.628,1.5953,1.095155143,1047.7375,4
909.80392,1.893681352,34.284,9.4549,1.095156667,1047.1921,3
938.60294,1.881716647,21.892,0.0471,1.09522289,1079.2888,4
911.76471,1.880951965,31.824,0.04,1.095308594,1051.0095,4
913.84804,1.876478607,33.177,11.6136,1.095459099,1039.4796,3
903.67647,1.893395212,31.145,13.712,1.095630202,1045.2445,3
919.11765,1.888369762,33.369,0.8896,1.095662034,1048.6724,4
921.20098,1.888400106,29.638,3.9117,1.095691224,1074.4587,4
911.15196,1.879398449,27.463,1.2247,1.095741114,1037.9216,3
939.33824,1.870949199,33.769,15.619,1.095858845,1056.8523,3
925.85785,1.880325898,32.147,0.686,1.096231729,1051.0874,3
923.89706,1.88735485,32.881,2.779,1.096237801,1060.2801,4
923.16177,1.880956434,27.074,2.9487,1.096271996,1050.0746,3
921.20098,1.889092639,34.629,9.745,1.096347874,1054.2814,3
905.75981,1.888276992,24.089,2.1877,1.096441034,1169.6581,4
912.5,1.888586651,31.156,5.3083,1.09652271,1046.0236,3
938.60294,1.876590628,29.205,0.0542,1.09663326,1061.994,3
923.89706,1.888667377,33.057,4.1756,1.096689724,1052.4896,3
909.06863,1.891993,19.043,10.091,1.096811996,1216.0891,4
904.41177,1.877855879,36.009,6.348,1.09702778,1034.8832,3
928.55392,1.872992439,37.636,12.085,1.097127973,1064.1753,3
974.87745,1.881644864,33.259,0.7396,1.097445107,1072.589,3
921.81373,1.879107453,33.057,4.0124,1.097506585,1044.1539,3
931.25,1.887611355,35.023,2.1899,1.097516312,1048.5165,3
907.72059,1.891921609,31.692,5.6105,1.097635373,1046.6469,3
941.29902,1.89044019,27.775,2.1833,1.097637003,1062.4615,4
915.19608,1.879716307,27.173,2.8857,1.097650197,1047.3479,3
930.51471,1.876790297,31.095,1.7541,1.097660924,1066.5904,3
914.46079,1.891442941,31.051,7.4796,1.097660924,1032.2345,3
919.85294,1.887541342,33.445,1.0462,1.097687315,1055.2942,4
911.76471,1.881602016,33.067,10.5203,1.097764427,1062.773,4
927.20588,1.888666798,34.881,1.0845,1.097778295,1054.5152,3
917.76961,1.873865742,35.368,7.3728,1.097910316,1048.6724,3
915.80883,1.886069861,30.449,3.4009,1.097977884,1081.3922,3
942.03432,1.873218473,37.532,6.0578,1.09799786,1066.3567,3
920.46569,1.891607036,31.095,10.935,1.098002362,1036.675,3
931.25,1.886996886,35.155,2.2184,1.09802561,1050.542,3
908.45588,1.879584864,35.971,5.881,1.098077325,1036.675,3
947.30392,1.885690271,27.118,3.3954,1.098295764,1081.4701,4
901.10294,1.89230218,31.725,10.666,1.098418526,1042.6736,3
932.59804,1.892116032,22.401,5.3992,1.098484036,1105.7763,4
925.85785,1.879044645,32.048,2.606,1.098484596,1064.2533,3
935.29412,1.890737348,27.743,1.5625,1.098524446,1055.6838,4
921.20098,1.883707701,22.812,14.978,1.098525972,1187.1866,4
900.36765,1.88277342,33.495,13.948,1.098581215,1045.8678,3
954.04412,1.881673639,26.115,1.1059,1.098805287,1084.1189,4
909.06863,1.878695815,29.627,3.4321,1.098965164,1039.7133,3
902.45098,1.893293657,34.207,3.0494,1.099106596,1034.4158,3
942.64706,1.885435777,29.715,3.3325,1.099260018,1063.5521,4
933.21079,1.89191274,31.479,11.1811,1.099374713,1050.4641,3
928.55392,1.875610284,30.942,2.2315,1.09945523,1066.7462,3
947.30392,1.883789796,22.429,2.6925,1.099488555,1079.6783,4
919.85294,1.886675038,26.828,5.1807,1.099496477,1059.2673,4
919.85294,1.886159429,26.373,4.1887,1.099499462,1066.045,4
901.71569,1.882225176,33.276,9.5551,1.099507863,1031.9228,3
915.19608,1.880580907,33.024,8.1491,1.099530243,1044.076,3
940.68628,1.868603432,29.041,5.8952,1.099548366,1054.671,3
954.04412,1.881795359,30.032,3.6451,1.099579536,1067.2915,3
943.25981,1.8854139,27.129,1.5203,1.099596088,1079.0551,4
930.51471,1.872402971,36.042,6.2029,1.099885209,1060.5917,3
918.5049,1.890349054,32.465,4.7176,1.099888414,1037.532,4
919.11765,1.883511155,33.582,9.7582,1.09991152,1053.1129,3
919.11765,1.890237592,33.703,5.939,1.099961123,1036.0518,4
924.50981,1.892682049,32.657,3.9024,1.099988295,1045.1666,3
931.25,1.88897062,23.004,11.1564,1.100167272,1121.2793,4
907.72059,1.877219415,25.874,1.7618,1.100255377,1033.4031,3
952.69608,1.882866673,29.731,8.984,1.100438528,1088.949,4
949.38726,1.881976179,28.575,7.3531,1.100470136,1066.1229,3
931.86275,1.873267298,34.043,7.9274,1.100506891,1055.2942,3
935.29412,1.887599829,35.675,1.1251,1.100697133,1049.2177,3
905.75981,1.893880226,34.097,2.912,1.100721456,1045.712,3
950.7353,1.882572119,29.846,1.6145,1.100729149,1092.2209,4
955.39216,1.88334677,26.735,4.6628,1.100950805,1094.4801,4
912.5,1.884914826,33.999,12.43,1.101052921,1045.712,3
921.81373,1.883097597,27.962,1.7005,1.101063295,1051.9443,3
941.29902,1.884628516,29.567,0.0416,1.101114022,1061.2928,4
918.5049,1.889516966,33.204,5.143,1.101193275,1050.3083,3
949.38726,1.883750614,29.78,3.235,1.101377234,1078.5097,4
925.85785,1.887866861,26.888,2.5611,1.101461814,1067.7589,4
939.33824,1.8859971,29.594,0.0367,1.10152763,1070.953,4
909.06863,1.888553601,25.688,5.5043,1.101585078,1060.7475,4
948.65196,1.890383112,28.186,10.2991,1.101613233,1070.0181,4
935.29412,1.892877328,22.138,7.5486,1.101667959,1105.2309,4
921.81373,1.883570475,27.66,0.7774,1.101680901,1046.8806,3
900.36765,1.887622984,25.475,7.2316,1.101776796,1053.5024,4
912.5,1.882474901,33.133,9.3322,1.101798323,1068.1485,4
911.15196,1.882372513,30.394,5.7945,1.101861626,1069.3171,4
943.25981,1.88067331,29.742,2.7538,1.101915126,1055.8396,3
975.4902,1.882251983,33.44,5.6023,1.102019255,1079.3667,3
911.76471,1.883028204,33.199,7.548,1.102041961,1040.3366,3
917.76961,1.877413892,33.111,9.964,1.102125746,1042.9853,3
943.9951,1.881946617,32.235,3.6982,1.102143895,1062.2277,3
919.85294,1.882828975,32.443,7.0016,1.102240704,1052.5676,4
917.15687,1.883097075,33.413,8.4618,1.102277394,1066.2009,4
954.77941,1.886952834,27.841,0.046,1.102536931,1084.041,4
950.7353,1.879134279,29.835,2.9421,1.102640097,1064.6428,3
927.20588,1.873890844,35.872,5.3954,1.102647194,1055.7617,3
919.85294,1.881969181,28.137,2.2737,1.102684802,1048.2049,3
931.86275,1.893201731,32.098,12.14,1.102689956,1041.4272,3
956.12745,1.88541331,22.456,3.4474,1.102789032,1088.8711,4
945.34314,1.885997331,30.591,6.0337,1.102808403,1063.8637,4
945.34314,1.879323847,29.83,5.4611,1.102818635,1066.1229,3
953.43138,1.88499616,22.653,3.8871,1.1028634,1091.5978,4
933.21079,1.874879909,35.686,8.8116,1.103018061,1062.3057,3
942.03432,1.88133456,31.994,3.2361,1.103022896,1062.5394,3
945.95588,1.888025252,35.796,2.7927,1.103059127,1059.2673,3
909.06863,1.884774012,33.917,7.8552,1.103083289,1050.2304,3
917.76961,1.884551801,31.024,2.0908,1.103272623,1057.3197,4
942.64706,1.876797626,33.051,14.545,1.103386241,1072.0436,3
939.33824,1.889222731,32.843,1.2915,1.103426722,1065.8892,4
937.2549,1.8816421,29.408,2.0361,1.103428163,1061.2928,3
936.64216,1.888521706,33.183,2.6777,1.103510223,1065.8113,4
901.10294,1.878977567,34.481,7.0602,1.10351284,1031.2218,3
942.64706,1.89169289,27.354,1.7946,1.10361387,1060.5138,4
924.50981,1.891105172,33.243,0.3411,1.103685563,1040.5702,4
921.81373,1.886603749,33.873,9.2567,1.103743868,1059.4232,3
908.45588,1.886224925,30.849,7.4199,1.103788003,1065.1101,4
939.95098,1.87064153,28.394,5.0455,1.103844551,1057.943,4
921.20098,1.878383063,33.013,7.8344,1.103939398,1044.4655,3
932.59804,1.875919108,33.889,13.948,1.103952647,1054.671,3
913.11275,1.892735004,32.158,8.2105,1.103965012,1050.4641,3
913.11275,1.886845696,28.4,5.5218,1.103971914,1059.4232,4
936.64216,1.892213808,22.418,7.0476,1.104016874,1109.8273,4
910.41667,1.893557775,31.687,12.48,1.104099493,1049.8409,3
929.28922,1.884718994,28.006,1.3654,1.104186564,1050.0746,3
922.54902,1.888092983,21.853,14.715,1.104253447,1204.793,4
903.06373,1.880095847,35.451,5.9538,1.104335567,1031.9228,3
919.11765,1.889879213,26.274,5.8103,1.104350539,1065.0322,4
909.06863,1.883959752,32.903,6.7416,1.10441645,1042.2842,3
914.46079,1.887169171,28.175,6.5587,1.104473966,1055.0605,4
910.41667,1.881483651,31.599,1.6802,1.104506321,1042.0505,3
903.67647,1.892131104,30.673,2.3317,1.1046537,1054.5931,3
901.71569,1.893190614,32.081,7.1462,1.104683432,1043.8423,3
925.85785,1.889443884,32.207,0.0405,1.104760006,1055.1384,3
926.59314,1.884989422,30.641,3.5345,1.104957897,1061.6045,4
948.65196,1.883351843,31.265,6.5111,1.104971086,1066.2009,3
915.80883,1.889273378,26.466,8.7831,1.105293876,1060.2022,4
948.65196,1.884972811,30.087,3.0899,1.105330084,1071.9657,4
974.87745,1.881364083,32.306,0.951,1.105402291,1081.2364,3
910.41667,1.894319359,34.36,5.2612,1.105422256,1046.1015,3
977.57353,1.882994828,33.719,3.4387,1.105432007,1076.4063,3
903.67647,1.879133751,39.236,1.62,1.105441056,1030.5206,3
952.69608,1.87993845,29.874,2.3317,1.105444085,1066.7462,3
933.94608,1.888997737,32.432,4.2511,1.105569256,1060.5917,4
933.94608,1.891168679,21.651,8.2406,1.105621174,1158.5177,4
929.28922,1.892007802,32.93,5.0253,1.105626999,1043.8423,4
931.25,1.883755848,32.618,6.6157,1.10565015,1066.6683,4
927.94118,1.87988643,32.394,0.0411,1.105654333,1067.0578,3
913.11275,1.882231472,35.571,5.5459,1.105751559,1047.8933,3
945.34314,1.886833768,29.813,5.8728,1.10576378,1057.2418,3
923.16177,1.879835868,35.752,4.4827,1.105767635,1056.3069,3
948.65196,1.883468653,31.216,5.426,1.105801782,1064.9543,3
931.86275,1.889721328,27.069,1.2335,1.105883175,1066.2009,4
931.25,1.893021374,32.563,13.367,1.105938653,1044.9329,3
943.25981,1.893029738,27.792,4.8884,1.105950424,1056.6186,4
953.43138,1.887184592,28.942,0.9997,1.106075953,1080.6131,4
917.76961,1.879045296,35.226,5.7425,1.106078273,1053.035,3
917.15687,1.894407273,25.754,2.6903,1.106111017,1079.5225,4
955.39216,1.883524718,31.358,3.2618,1.106116703,1073.3681,3
921.81373,1.885425253,28.077,5.6149,1.106186618,1054.8268,3
914.46079,1.887248141,30.263,0.0378,1.106213413,1071.5763,4
954.77941,1.888169855,27.397,3.3538,1.106250245,1085.1316,4
947.30392,1.882571856,31.336,3.6779,1.106270294,1061.994,3
904.41177,1.891452753,31.424,4.6968,1.106300336,1051.3211,3
911.15196,1.877059341,32.985,14.906,1.106331797,1088.092,3
926.59314,1.878379179,33.204,16.166,1.106370738,1052.6455,3
963.48039,1.889677771,28.499,9.7751,1.106392546,1074.225,4
900.36765,1.88126113,35.215,3.6029,1.106413411,1040.2587,3
924.50981,1.88834076,27.096,2.4209,1.106426892,1063.0067,4
921.20098,1.883152352,27.688,3.3785,1.106538807,1045.5561,3
915.80883,1.88989923,26.011,7.8929,1.106562518,1059.6569,4
925.2451,1.888251159,30.827,4.1564,1.106569216,1097.3626,4
920.46569,1.877898551,24.012,3.1168,1.106684221,1054.5931,4
969.4853,1.882698184,34.043,4.2172,1.106688196,1075.7831,3
908.45588,1.881278632,29.512,6.0742,1.106777445,1035.1949,3
953.43138,1.891407312,28.252,8.764,1.106800451,1075.4715,4
929.90196,1.87936841,32.903,16.15,1.106812319,1061.2149,3
952.08334,1.885170745,29.194,2.9366,1.106864947,1067.7589,3
950.7353,1.884125955,29.353,3.2312,1.106902882,1064.6428,3
941.29902,1.88717934,35.472,1.9895,1.106916809,1057.4756,3
901.10294,1.877238141,23.76,0.8398,1.106918458,1034.7274,3
919.85294,1.888171741,28.258,13.066,1.10692298,1058.9557,4
960.78432,1.887316422,29.939,0.0493,1.106988451,1075.9389,4
925.2451,1.890235593,32.218,6.3671,1.107031533,1064.6428,3
961.39706,1.875775686,37.571,13.241,1.107032755,1092.5325,4
907.72059,1.886880266,33.637,7.9455,1.107041222,1046.7248,3
959.43628,1.875553361,37.532,16.139,1.107058116,1082.2492,4
950.7353,1.893597347,28.011,0.046,1.107067877,1063.1625,4
905.02451,1.885652478,29.419,6.1197,1.107082282,1044.3876,3
952.08334,1.887701455,26.992,1.5899,1.107106265,1079.133,4
935.29412,1.890206543,32.048,7.2874,1.107288672,1057.7093,4
943.9951,1.874371307,36.135,11.7318,1.107299528,1070.096,3
941.29902,1.8715265,27.759,6.0474,1.107392152,1055.6838,4
915.19608,1.881257428,27.869,1.5001,1.107402192,1044.076,3
908.45588,1.886719663,33.708,11.4017,1.107424413,1053.035,3
929.28922,1.888592869,27.096,2.3684,1.107427609,1065.1101,4
962.7451,1.885839,22.944,4.8194,1.107435727,1098.9986,4
916.42157,1.881508575,32.251,4.0239,1.107460902,1064.5649,3
923.16177,1.885258515,31.665,5.1862,1.107500549,1055.0605,4
903.06373,1.884835639,32.914,9.4259,1.107504979,1035.8181,3
920.46569,1.888136243,24.379,2.007,1.107576277,1089.3385,4
951.34804,1.886838812,30.082,3.6084,1.107652971,1076.0169,4
950.7353,1.884993155,29.129,5.57,1.107672056,1063.8637,3
985.53922,1.874511443,37.456,7.9674,1.10773228,1103.6729,4
945.34314,1.887906541,24.488,5.357,1.107747206,1138.7299,4
961.39706,1.887553274,28.811,6.5489,1.10779041,1081.0027,4
924.50981,1.883333891,27.655,2.7281,1.107883267,1045.8678,3
938.60294,1.884539065,25.409,1.0988,1.108091527,1160.3095,4
976.83824,1.875771551,37.461,7.8294,1.108214357,1098.8428,4
929.90196,1.89320291,31.977,16.156,1.108272708,1041.5051,3
915.19608,1.89005283,31.506,2.5857,1.108295445,1064.7986,3
952.08334,1.887254233,30.23,2.8343,1.108299767,1069.7065,4
927.20588,1.88680447,31.139,2.8359,1.10830859,1059.8127,4
912.5,1.889399373,32.087,7.0799,1.108418454,1058.0988,3
911.76471,1.884427096,35.79,13.236,1.108513178,1051.0095,3
972.18138,1.882927738,34.486,0.0547,1.108541974,1072.2774,3
943.9951,1.875832584,33.982,9.3005,1.108562345,1065.266,3
956.12745,1.883628775,29.731,7.9767,1.108635753,1081.8597,4
930.51471,1.877419095,35.319,6.2872,1.10866776,1058.9557,3
925.2451,1.877453758,32.826,12.266,1.108696779,1094.8697,3
915.80883,1.887620126,27.901,8.2033,1.108713076,1057.943,4
906.37255,1.880249932,38.748,1.5307,1.108764288,1037.2983,3
909.06863,1.882570097,29.753,3.1201,1.108848624,1040.025,3
925.85785,1.884120487,27.436,1.4722,1.108852435,1049.6071,3
917.15687,1.889749263,33.15,3.9851,1.108876555,1046.5689,3
964.82843,1.888084323,23.13,2.3186,1.108879048,1101.4916,4
965.44118,1.888002181,27.321,3.725,1.108890594,1081.8597,4
920.46569,1.889784614,31.397,3.4655,1.108924932,1064.3312,4
902.45098,1.889069836,32.125,4.5183,1.108940082,1052.6455,3
915.80883,1.876887654,24.045,0.0422,1.108974819,1051.0095,4
951.34804,1.886197985,29.638,5.0652,1.109004057,1079.7562,4
921.81373,1.892513256,31.709,6.3901,1.109145264,1056.3848,3
903.67647,1.892137853,29.89,13.718,1.109175382,1054.4372,3
901.71569,1.882100506,31.21,2.2069,1.109211019,1062.773,3
911.76471,1.889350111,26.105,4.2654,1.10924617,1061.994,4
905.75981,1.889445139,31.868,4.7493,1.109292294,1051.399,3
902.45098,1.881259345,34.267,3.9938,1.109492187,1030.0531,3
939.95098,1.891566974,28.63,11.899,1.10949818,1057.8651,4
909.06863,1.893368461,31.835,3.6867,1.109549144,1048.0491,3
980.26961,1.875797236,37.11,7.7862,1.109555968,1104.8415,4
942.03432,1.876246474,35.944,6.8489,1.109559863,1060.3581,3
939.95098,1.879099882,33.111,10.8422,1.109646947,1064.5649,3
935.29412,1.892528002,28.449,5.2547,1.10971245,1059.6569,4
948.65196,1.886247193,29.26,3.3144,1.109713625,1075.0041,4
928.55392,1.879542704,32.991,9.8814,1.109736355,1083.8073,3
951.34804,1.884105546,30.799,2.5649,1.109816584,1064.7207,3
944.60785,1.876680955,34.245,12.37,1.109869407,1063.5521,3
981.61765,1.882269979,33.413,3.4507,1.109953313,1083.8073,3
929.28922,1.89243872,32.635,2.4899,1.109953315,1043.0632,4
919.85294,1.889591265,34.903,7.4117,1.109980367,1042.7515,3
903.67647,1.890702357,30.104,9.5162,1.110003674,1045.7899,3
930.51471,1.886109894,27.397,4.2643,1.110013636,1059.3452,3
958.70098,1.887722079,28.334,6.4356,1.110117971,1075.1599,4
952.08334,1.891364723,28.137,12.145,1.110138028,1063.3963,4
939.33824,1.892307124,34.569,8.9496,1.110143607,1058.0209,3
929.90196,1.878887662,32.98,8.0276,1.110205897,1096.0383,3
918.5049,1.88770548,33.593,9.116,1.110357659,1056.3848,3
948.03922,1.884254172,29.77,1.0457,1.110406944,1061.9161,3
922.54902,1.892030279,32.18,4.8298,1.11042033,1039.3238,3
926.59314,1.889789908,27.819,2.329,1.11042563,1067.681,4
925.2451,1.879661331,35.533,14.271,1.110428655,1058.0988,3
968.87255,1.885964164,28.477,1.1612,1.110470058,1080.8468,3
946.69118,1.890022826,31.665,0.0378,1.110487354,1059.8906,4
931.25,1.889146436,30.219,4.0179,1.110590947,1056.5407,3
906.37255,1.892952325,35.451,4.7734,1.110618589,1035.5065,3
921.20098,1.889183843,27.825,9.0722,1.110677044,1059.8127,4
960.78432,1.886460272,23.102,3.4978,1.11068783,1100.2451,4
909.06863,1.892727879,29.989,14.501,1.110695675,1050.62,3
947.30392,1.878245518,32.925,12.03,1.110730289,1069.4728,3
931.86275,1.886975458,27.77,0.0553,1.110744624,1056.0732,3
946.69118,1.89022752,32.01,2.6153,1.110750329,1065.0322,4
920.46569,1.888028686,31.802,5.1003,1.110777429,1068.0705,3
905.75981,1.89301713,29.846,15.838,1.110819426,1052.0222,3
953.43138,1.887055651,29.704,0.0553,1.110836655,1080.3016,4
932.59804,1.887466062,30.904,4.6858,1.110969533,1063.8637,4
964.09314,1.886154716,28.526,5.1829,1.110980763,1074.7703,3
923.16177,1.889312807,28.088,8.2554,1.110992576,1064.4091,4
933.94608,1.880808769,32.996,11.899,1.11104602,1052.4896,3
939.33824,1.878452848,33.215,9.6317,1.111066275,1068.3822,3
958.70098,1.885271089,30.334,3.2865,1.111107816,1068.3822,3
929.28922,1.890027194,27.644,2.2452,1.111121664,1069.9402,4
916.42157,1.88856767,33.604,11.373,1.111156889,1053.8919,3
903.67647,1.891529203,31.013,2.1779,1.11119483,1052.5676,3
950.7353,1.872264133,27.984,8.6687,1.111237054,1063.0067,4
955.39216,1.887965541,29.178,2.3279,1.11128037,1063.63,3
955.39216,1.889502746,23.612,9.1987,1.111294371,1091.4419,4
923.16177,1.889426483,31.26,1.493,1.111425927,1066.2788,4
935.90687,1.88963283,32.454,2.0465,1.111427159,1062.0719,4
915.80883,1.891767903,32.437,6.3622,1.11149997,1056.0732,3
923.89706,1.884028228,35.642,9.8014,1.111514473,1062.9288,3
944.60785,1.890645185,31.621,2.1237,1.111592607,1060.9033,4
964.09314,1.886235239,29.408,2.4423,1.111638728,1073.2123,3
920.46569,1.890478771,25.951,4.2511,1.11164506,1057.2418,4
943.25981,1.889937836,32.229,6.0052,1.111709157,1063.0846,4
914.46079,1.889089463,33.736,16.26,1.111729317,1053.2687,3
968.13726,1.887879104,27.595,2.2337,1.111732958,1086.7677,4
903.67647,1.890945175,31.862,1.2734,1.11182382,1053.5024,3
966.17647,1.885526298,29.824,2.4937,1.111854509,1075.5494,3
905.02451,1.88119239,34.147,7.5842,1.111887363,1032.0787,3
957.35294,1.885939466,30.049,4.5265,1.111912798,1072.3553,3
961.39706,1.888507582,28.537,3.5115,1.111919222,1081.548,4
955.39216,1.886257081,31.046,5.9187,1.111927886,1067.5252,3
972.79412,1.888118253,28.022,0.04,1.111955285,1087.0793,4
900.36765,1.884624603,34.585,7.9619,1.112008357,1028.3393,3
931.25,1.887205913,28.471,2.1483,1.1120849,1055.3721,3
933.94608,1.880762774,33.007,12.726,1.112138589,1062.773,3
939.33824,1.89093619,34.377,2.3673,1.112152115,1060.5138,3
943.25981,1.877666872,35.905,8.1541,1.112246426,1058.5662,3
936.64216,1.883995801,32.739,4.4909,1.112276927,1082.405,4
902.45098,1.895244364,25.88,0.0531,1.112333781,1087.4687,4
957.35294,1.888646571,30.98,4.4865,1.112362031,1067.9147,4
943.9951,1.889349563,23.765,9.6399,1.112412768,1087.6245,4
927.20588,1.888558381,30.701,4.521,1.112438212,1088.5594,4
920.46569,1.883702978,34.278,11.2867,1.112439593,1049.9967,3
958.70098,1.883535057,29.528,1.9944,1.112441265,1073.1344,3
958.70098,1.888128055,31.101,3.9511,1.112457344,1074.225,4
928.55392,1.889874849,32.963,9.2134,1.112478485,1059.0336,3
934.55883,1.890786584,28.071,2.3914,1.112556337,1073.3681,4
937.2549,1.891074197,29.994,0.9805,1.112718142,1064.3312,4
920.46569,1.880086138,39.669,5.6581,1.112723436,1039.7133,3
